Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[43316.97738677],[-25.53698015]
150,[31636.2424382],[-26.92046069]
250,[27209.75430127],[-27.37965233]
350,[24857.91827822],[-27.76602707]
450,[23262.96028605],[-28.57177175]
550,[22134.25350745],[-29.45809999]
650,[21112.12901821],[-30.61717521]
750,[20356.60054782],[-31.69558345]
850,[19666.74812966],[-33.00966026]
950,[19252.7623179],[-34.00022494]
1050,[18745.26049201],[-35.21557449]
