Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[26806.47017767],[-52.08298108]
150,[13747.53383767],[-46.08597557]
250,[10774.22676295],[-41.53148757]
350,[9238.73519994],[-38.6216039]
450,[8355.78802024],[-37.34809738]
550,[7873.69224267],[-35.91682009]
650,[7427.07151497],[-35.40120266]
750,[7063.10827974],[-35.01468605]
850,[6724.41553785],[-34.87119309]
950,[6494.97802872],[-34.77559724]
1050,[6317.89886903],[-34.79925465]
