Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[56752.59195831],[6.45604907]
150,[49557.07421957],[-16.62524901]
250,[45061.38217365],[-19.03412227]
350,[42376.12351883],[-20.47033867]
450,[40433.56304352],[-21.78111661]
550,[38915.50906371],[-22.98053082]
650,[37432.45884648],[-24.26433595]
750,[36243.8074842],[-25.43673979]
850,[35092.70966504],[-26.64037538]
950,[34399.68670653],[-27.51737523]
1050,[33609.45836093],[-28.56853024]
