Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[59334.13109984],[-40.13289467]
150,[45358.34308436],[-25.32459471]
250,[42751.1149988],[-20.24554752]
350,[40709.06762511],[-18.84285971]
450,[39305.50760323],[-18.4332747]
550,[40400.32647764],[-18.15223039]
650,[40977.58884562],[-18.56006594]
750,[40073.67917123],[-19.4637199]
850,[37865.59749163],[-20.8381495]
950,[39867.73584417],[-21.37400661]
1050,[38364.8994838],[-22.61090522]
