Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[12274798.9148515],[-64.3420284]
150,[3876173.98621543],[-68.25402554]
250,[2438540.22033362],[-75.08578936]
350,[1956755.4800027],[-79.64860283]
450,[1604194.23228714],[-82.33354333]
550,[1342806.45476719],[-85.56455532]
650,[1150346.23384733],[-88.14616716]
750,[1027561.48926701],[-90.20185443]
850,[909955.24171441],[-92.45135822]
950,[842355.77301057],[-94.01394209]
1050,[767216.28015068],[-95.9084842]
