Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[97866.8224299],[-24.29967356]
150,[83406.5280371],[-14.3478308]
250,[89140.10014094],[-12.48603567]
350,[86598.74238496],[-12.80911942]
450,[75464.24620472],[-14.02631952]
550,[76893.89038828],[-15.15750157]
650,[79304.8544654],[-16.38974345]
750,[80836.65888486],[-18.00894075]
850,[75936.00053043],[-19.58627768]
950,[75039.0618596],[-20.89858385]
1050,[69514.5684694],[-22.40386375]
