Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14032356.21304238],[-66.2966847]
150,[4265399.28304705],[-73.83292461]
250,[2413832.89994018],[-77.89829261]
350,[1908677.23609191],[-80.68045523]
450,[1502812.20292514],[-82.65945635]
550,[1259992.29866785],[-84.9728521]
650,[1076257.32558171],[-86.25482518]
750,[936447.30415562],[-87.88726393]
850,[829842.60115993],[-89.34261843]
950,[762828.24865075],[-90.15912098]
1050,[691909.19532784],[-91.25455315]
