Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[68748.19998126],[-36.85449397]
150,[48071.04856527],[-23.61602113]
250,[42535.80836347],[-20.22817255]
350,[41959.3385133],[-18.05482542]
450,[40529.215467],[-18.03155721]
550,[41394.82488339],[-17.87533304]
650,[38932.46632142],[-18.83714093]
750,[38408.42133758],[-19.68209262]
850,[38275.64311909],[-20.61962731]
950,[36723.83180312],[-21.68213225]
1050,[35483.00925475],[-22.89710535]
