Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10847529.32903282],[-67.69308523]
150,[6617427.38920898],[-68.32852035]
250,[4361511.0387874],[-73.88950477]
350,[3427240.6118278],[-79.20204964]
450,[2757719.24964202],[-81.65294521]
550,[2309319.0937535],[-84.01306272]
650,[1984147.01076226],[-86.30403337]
750,[1734136.39018423],[-87.97965405]
850,[1537719.90305881],[-89.8488509]
950,[1410886.82039475],[-91.1613947]
1050,[1282597.26256514],[-92.69756983]
