Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6165706.18643739],[31.25061641]
150,[6817660.98774697],[-55.42833666]
250,[5444974.30424651],[-63.19644846]
350,[4385913.84781565],[-69.00225391]
450,[2479333.90619986],[-77.50291139]
550,[2202323.6276803],[-78.61857235]
650,[2181228.077248],[-79.89382576]
750,[1924696.40604981],[-79.72753875]
850,[1563836.04873006],[-82.09897289]
950,[1558160.0165209],[-82.37887351]
1050,[1351572.92865499],[-82.65478]
