Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[9311934.5848444],[-110.5686576]
150,[3361049.21164623],[-83.71853076]
250,[2029975.32569798],[-83.93059898]
350,[1498552.20698778],[-86.86768853]
450,[1184738.49969548],[-89.37638191]
550,[986436.74771738],[-91.20604308]
650,[820334.51559413],[-92.87428687]
750,[724279.7304176],[-94.51899706]
850,[631308.08986046],[-96.27957343]
950,[577993.24927444],[-97.61362493]
1050,[519905.17805759],[-99.02725837]
