Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5614255.42872936],[4.38018416]
150,[4277242.01215024],[-73.49456163]
250,[2662589.94215521],[-77.13178018]
350,[2144733.30345276],[-80.71730957]
450,[1723505.1034944],[-83.76092709]
550,[1455013.71550379],[-86.64866292]
650,[1243187.25134052],[-88.76441154]
750,[1105136.84355535],[-91.1814056]
850,[975637.21651991],[-93.54207599]
950,[894431.14391557],[-94.98032157]
1050,[814878.1218369],[-96.90787706]
