Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[9499202.03921741],[16.24092552]
150,[4878460.98813707],[-56.16541781]
250,[3069419.39780824],[-68.59339443]
350,[2198011.53926711],[-74.10370129]
450,[1775483.3515674],[-78.42654732]
550,[1476423.27299742],[-81.55868631]
650,[1243522.88942507],[-84.401639]
750,[1080058.78378936],[-86.56555534]
850,[945078.79407139],[-88.70912295]
950,[868170.56781075],[-90.05408444]
1050,[778791.8265545],[-91.83226982]
