Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7108852.6516307],[79.7375898]
150,[1885942.90755013],[-47.83657385]
250,[1602008.77670259],[-61.72411855]
350,[1243132.86312884],[-62.41197803]
450,[1082484.86977891],[-65.41669498]
550,[1009833.13054167],[-68.45272527]
650,[907084.7681814],[-71.42944778]
750,[802986.8767591],[-71.95836223]
850,[745714.06334985],[-74.15011485]
950,[687648.21440241],[-75.59560858]
1050,[648551.61755221],[-76.88381163]
