Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[136274.81718394],[-127.57848091]
150,[21968.56108764],[-44.00435153]
250,[18248.10319422],[-34.2278093]
350,[16899.33239055],[-29.62188042]
450,[16046.9095482],[-27.18491832]
550,[15516.7226396],[-25.92977808]
650,[14989.69453561],[-25.10104244]
750,[14713.88267548],[-25.01965208]
850,[14359.64041507],[-25.01596859]
950,[14203.23611949],[-25.28237608]
1050,[13998.44576287],[-25.67018144]
