Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13664919.70126542],[-25.7857971]
150,[4236247.68179438],[-58.97813047]
250,[3040962.67377461],[-64.194636]
350,[2537420.42542522],[-68.05843392]
450,[2168714.35242871],[-71.50912508]
550,[1930847.6893229],[-73.55782761]
650,[1689756.01882105],[-76.25018085]
750,[1516825.6930406],[-78.06496104]
850,[1368088.40700963],[-80.20932824]
950,[1269746.16123731],[-81.52746696]
1050,[1168073.72562794],[-82.77089832]
