Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16883369.85209979],[-29.48726011]
150,[4593876.79563422],[-71.6732735]
250,[2596775.26285757],[-75.73962754]
350,[1986790.87425247],[-79.23034302]
450,[1584012.16791176],[-81.68461151]
550,[1345583.82724278],[-83.98044724]
650,[1125524.87774695],[-85.76887081]
750,[988314.9098682],[-87.24937858]
850,[869182.71251255],[-88.40691318]
950,[799309.27076093],[-89.45120492]
1050,[722769.58633729],[-90.57138417]
