Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10930996.40552748],[28.73821207]
150,[3132642.73833871],[-65.20574284]
250,[1627908.10556279],[-74.86452004]
350,[1280104.13189027],[-77.86849239]
450,[1090245.06577457],[-81.97078844]
550,[920759.76894456],[-84.2250733]
650,[790699.369662],[-86.38819849]
750,[719717.87919702],[-88.15050496]
850,[631383.52022536],[-90.14719421]
950,[586720.6983711],[-91.57671959]
1050,[533223.6879048],[-93.12634805]
