Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[95154.02015181],[-61.08712046]
150,[44116.75564166],[-43.52087689]
250,[36561.82130005],[-33.24047145]
350,[34688.60287275],[-27.96681319]
450,[33334.6768536],[-25.29511221]
550,[31915.7992817],[-24.18650049]
650,[30793.31820068],[-23.84605419]
750,[30506.70757789],[-23.63240075]
850,[29833.57321665],[-24.00342725]
950,[29674.52887421],[-24.28992476]
1050,[29365.41872916],[-24.86864068]
