Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10938899.02176171],[-50.38124244]
150,[4301485.64297728],[-53.7283602]
250,[3066460.84089909],[-68.63149085]
350,[2261459.10346768],[-74.1475527]
450,[1758170.42016256],[-78.5857818]
550,[1476550.81487449],[-81.57713779]
650,[1228357.5914843],[-84.51193823]
750,[1082822.79654172],[-86.65822409]
850,[947298.57390554],[-88.94531188]
950,[865803.23071237],[-90.16430205]
1050,[787007.83866966],[-91.7218072]
