Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[103193.348847],[-26.07746272]
150,[85036.45785524],[-14.59465347]
250,[86042.69112412],[-12.47458667]
350,[87629.59732201],[-12.73438806]
450,[85299.75492983],[-13.824775]
550,[76325.7260408],[-15.10107502]
650,[79220.81997505],[-16.58953759]
750,[80745.95844256],[-17.9663458]
850,[75569.25744729],[-19.64450868]
950,[77444.45157766],[-21.01925586]
1050,[79969.02018704],[-22.93902163]
