Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4685304.91968963],[58.23533102]
150,[4791147.00340167],[-51.99049677]
250,[3019055.7265693],[-63.85563925]
350,[2547233.94695982],[-67.41075217]
450,[2228707.6445301],[-70.69182668]
550,[1931045.93124151],[-73.96098479]
650,[1686700.14732561],[-75.84377774]
750,[1518810.24060255],[-78.01077349]
850,[1368068.79780122],[-80.09583025]
950,[1266602.31674855],[-81.23752037]
1050,[1164788.06937583],[-82.71820685]
