Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[98828.40363018],[-28.00085727]
150,[86541.45362732],[-13.80796525]
250,[83352.7257984],[-12.74078353]
350,[81349.99477103],[-12.80018683]
450,[75742.45536753],[-13.69343845]
550,[74980.19235833],[-14.66358178]
650,[75165.41009874],[-16.03968512]
750,[73111.01012403],[-17.38987607]
850,[76643.3196793],[-19.14669686]
950,[79434.3434495],[-20.5930172]
1050,[74531.09766219],[-21.95851254]
