Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22629351.80503879],[-53.56953288]
150,[6978140.08898128],[-76.35206897]
250,[4142665.44781203],[-78.6269112]
350,[3084752.4027892],[-81.8232467]
450,[2510897.48782907],[-83.85516344]
550,[2097922.82700688],[-85.96434079]
650,[1783312.4819203],[-87.66224103]
750,[1559306.72518702],[-89.33402241]
850,[1373432.55082641],[-91.1421623]
950,[1255099.3076842],[-92.35748925]
1050,[1147369.79216241],[-93.74092816]
