Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7536009.43177419],[-96.65003654]
150,[4162722.38153056],[-76.49162073]
250,[2452778.54149102],[-80.42482993]
350,[1857888.95958508],[-83.52157797]
450,[1478189.86081099],[-87.09090852]
550,[1256169.74214685],[-89.47175134]
650,[1052695.3133642],[-91.83381883]
750,[923383.36796313],[-93.97763892]
850,[812936.04688813],[-95.99793093]
950,[746283.58146306],[-97.67084902]
1050,[673448.39808001],[-99.41356569]
