Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[23565055.46133997],[-51.55736096]
150,[7789072.82074816],[-70.35074093]
250,[5096146.18964752],[-77.43146534]
350,[3910634.68603551],[-81.89448505]
450,[3175657.35619368],[-85.51604859]
550,[2665421.34949689],[-88.68094956]
650,[2256943.76942452],[-91.61580104]
750,[1969557.51521187],[-93.93547622]
850,[1734837.7993308],[-96.55709038]
950,[1593059.97800647],[-98.36146914]
1050,[1444379.52754782],[-100.4496268]
