Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4229558.40087278],[7.92790132]
150,[4709834.12594265],[-54.76016511]
250,[2859728.69468012],[-67.08012682]
350,[2177910.9613287],[-73.53516281]
450,[1713293.15769631],[-77.95632099]
550,[1419866.09052756],[-81.32609409]
650,[1193222.14808737],[-84.30254205]
750,[1032762.0474126],[-86.62147403]
850,[908050.10199349],[-88.81142543]
950,[833635.00593759],[-90.37430278]
1050,[756065.99987997],[-91.84084957]
