Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[3904997.99493559],[-81.17127144]
150,[4023935.43353211],[-80.73966015]
250,[2462493.38032036],[-76.9846579]
350,[1851358.33180173],[-80.39302331]
450,[1515203.46718426],[-82.93120808]
550,[1281292.24428428],[-84.78672234]
650,[1080240.17411315],[-86.94093124]
750,[948809.5955978],[-87.95779786]
850,[817750.14971252],[-88.77655227]
950,[762738.2100378],[-90.15270292]
1050,[690675.57231938],[-91.26386744]
