Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[113970.88710618],[-151.4126996]
150,[20774.44349762],[-30.34728395]
250,[18442.44813379],[-23.56632524]
350,[17488.45805749],[-20.90607548]
450,[16850.75137435],[-19.82759746]
550,[16294.86026693],[-19.27322194]
650,[15988.28557825],[-19.00173382]
750,[15645.28969516],[-19.19887641]
850,[15373.80752089],[-19.69134888]
950,[15197.40007922],[-19.97423246]
1050,[14953.30580724],[-20.44386808]
