Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19038162.64624247],[-47.27961241]
150,[6670301.50545979],[-62.02406504]
250,[5097630.50424025],[-71.07894645]
350,[3968958.99592472],[-75.41602692]
450,[3247393.87354405],[-78.90851641]
550,[2778002.4232325],[-81.68288241]
650,[2371142.11024378],[-84.07620768]
750,[2079558.79699707],[-86.11533756]
850,[1837613.41353377],[-87.95306053]
950,[1696329.61504252],[-89.26085017]
1050,[1536840.04715678],[-91.00136274]
