Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6365293.35482005],[-56.54721354]
150,[4624895.98743686],[-54.71242677]
250,[2871944.7276026],[-67.25879414]
350,[2128577.69369969],[-73.960343]
450,[1686787.57307003],[-78.16060953]
550,[1417586.24762749],[-81.38859041]
650,[1189291.13448131],[-84.1564872]
750,[1038360.59880685],[-86.50334204]
850,[915436.67976856],[-88.68851161]
950,[839110.30286995],[-90.31846774]
1050,[755780.7833192],[-91.89900219]
