Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4793885.95496491],[-83.97662135]
150,[4361866.26558431],[-77.80786349]
250,[2545181.22718618],[-77.8313151]
350,[1965968.29825006],[-81.76723854]
450,[1559851.65136624],[-85.70318283]
550,[1301826.21725828],[-87.38679671]
650,[1136839.24678407],[-91.1339628]
750,[994350.95852313],[-93.09908384]
850,[867804.74236149],[-95.41379294]
950,[800729.2798335],[-96.95768463]
1050,[726318.02074696],[-98.87457844]
