Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[85604.47603317],[-68.08858472]
150,[39871.33440277],[-51.51536725]
250,[31136.78031223],[-41.38218764]
350,[28591.85545597],[-34.82560735]
450,[26394.17591712],[-31.94946637]
550,[25525.23335976],[-29.96754035]
650,[24342.10037894],[-29.08128455]
750,[23836.17253496],[-28.52335874]
850,[23022.87470515],[-28.61194624]
950,[22555.81731617],[-28.80149915]
1050,[22079.53658887],[-29.14413637]
