Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[116620.09328787],[-141.9307232]
150,[20022.52312782],[-29.34176292]
250,[18426.61241701],[-23.50073135]
350,[17432.7637672],[-21.1224982]
450,[16787.01657772],[-19.87700559]
550,[16383.73684659],[-19.21368235]
650,[16013.86037872],[-19.16115395]
750,[15641.2045037],[-19.26060786]
850,[15377.13347889],[-19.56045507]
950,[15255.27131204],[-19.89304415]
1050,[15080.4802279],[-20.4755039]
