Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[2442225.63226848],[-30.98445799]
150,[4664240.8433553],[-54.69645221]
250,[2868438.73733399],[-66.96418872]
350,[2163156.64669176],[-73.73668423]
450,[1691660.34552779],[-77.60243618]
550,[1431743.12739226],[-81.18465767]
650,[1200011.04975458],[-84.28933243]
750,[1049630.40970982],[-86.46210703]
850,[913847.3752721],[-88.6198239]
950,[837824.02407423],[-90.2552254]
1050,[761120.77466758],[-91.87644268]
