Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[12738542.30858924],[-70.45471008]
150,[7216689.3593224],[-70.43574458]
250,[4618811.2094913],[-76.36722248]
350,[3457086.8826208],[-79.88018725]
450,[2811903.44943303],[-82.63450197]
550,[2349758.77829825],[-85.04825424]
650,[1987597.26982135],[-87.07536208]
750,[1754549.92610153],[-88.95499086]
850,[1545225.10204045],[-90.57019478]
950,[1422687.26986904],[-91.82008029]
1050,[1296036.26902552],[-93.17839578]
