Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4286284.50406051],[-63.35163004]
150,[3802492.33415493],[-70.13114556]
250,[2561264.32567732],[-74.60913866]
350,[1908536.59550266],[-78.10571446]
450,[1575375.17832355],[-80.29573464]
550,[1354648.58791936],[-82.48453109]
650,[1147678.2312255],[-84.35399019]
750,[1016960.23073479],[-86.03540756]
850,[895908.63528152],[-87.37343608]
950,[831599.16018994],[-88.40577224]
1050,[757176.70035754],[-89.75280333]
