Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[150610.8430611],[-12.71441421]
150,[22409.99212309],[-44.77287854]
250,[18340.89052354],[-34.34478418]
350,[16893.74797467],[-29.53369784]
450,[15991.96243041],[-27.06515879]
550,[15463.80576679],[-25.88962384]
650,[15045.07336952],[-25.14179157]
750,[14677.21410664],[-24.96309055]
850,[14341.61174175],[-25.07639634]
950,[14161.91705666],[-25.32513948]
1050,[13940.69587805],[-25.76643897]
