Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[118557.36399773],[-158.86667493]
150,[22370.91977071],[-43.90397621]
250,[18320.84294331],[-34.01603548]
350,[16850.0770355],[-29.30504249]
450,[16093.59259351],[-27.02696237]
550,[15436.09217737],[-25.69887691]
650,[15062.6695568],[-25.03535454]
750,[14693.77767057],[-24.89970861]
850,[14417.90635173],[-25.06038828]
950,[14194.34439967],[-25.25292744]
1050,[13956.72896964],[-25.70844533]
