Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17977333.41676173],[-72.29349522]
150,[7481799.71707063],[-69.3678349]
250,[5009152.99783894],[-77.35368919]
350,[3834660.01236608],[-81.70283301]
450,[3096939.03866251],[-85.6467553]
550,[2602524.80333419],[-88.75450091]
650,[2199627.19894791],[-91.46923967]
750,[1938981.41673177],[-93.82023181]
850,[1702620.88369904],[-96.3922072]
950,[1562693.65830888],[-98.23824953]
1050,[1420030.80228897],[-100.21391637]
