Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5997940.65752293],[-0.51196461]
150,[4577999.53128478],[-57.58202749]
250,[3068391.62793719],[-67.68468927]
350,[2279077.14053311],[-74.47887448]
450,[1823717.09589618],[-78.88767434]
550,[1510516.51344014],[-82.22208858]
650,[1270102.22287364],[-84.91634164]
750,[1106169.83250251],[-87.12541348]
850,[967102.89117438],[-89.23399707]
950,[886267.86148171],[-90.78221868]
1050,[802686.04355099],[-92.35969917]
