Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[99547.0655479],[-77.0517805]
150,[40661.26347035],[-51.08789397]
250,[31699.70598708],[-40.71442233]
350,[28381.15788163],[-35.0115476]
450,[26419.68841826],[-31.85195675]
550,[25661.39301143],[-29.92193252]
650,[24953.25154072],[-28.55667789]
750,[24291.0483543],[-28.19289739]
850,[23548.17753378],[-28.24647505]
950,[23114.52599107],[-28.48010519]
1050,[22839.86859063],[-28.65342751]
