Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16274221.99258727],[-37.78574461]
150,[4315343.18880889],[-73.55420683]
250,[2482257.36076557],[-78.22718287]
350,[1801199.77605637],[-80.51852876]
450,[1443471.76126227],[-83.31423532]
550,[1241272.29675044],[-84.96575602]
650,[1057301.05695891],[-86.4172509]
750,[927837.52770971],[-87.90235195]
850,[812230.30450176],[-89.26545764]
950,[746053.54903124],[-90.12747783]
1050,[672609.02455437],[-91.15181116]
