Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11032992.46830515],[-0.18135414]
150,[4428777.20550744],[-70.10086435]
250,[2563347.50390481],[-73.27552207]
350,[2043520.02894348],[-76.51240334]
450,[1622047.32407182],[-79.26010161]
550,[1474930.733824],[-84.14835599]
650,[1252802.34073527],[-87.0241998]
750,[1112155.94677397],[-89.20742953]
850,[993124.34872747],[-91.42022666]
950,[908325.21739441],[-92.96279718]
1050,[827031.46854204],[-94.97480519]
