Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7831225.0487612],[31.11972511]
150,[6932682.83041574],[-53.62655894]
250,[5439717.37336479],[-63.2107495]
350,[4341251.38792186],[-69.20938165]
450,[3001508.13416806],[-75.213595]
550,[2258825.31221],[-76.29693243]
650,[2169563.13437399],[-78.53323895]
750,[1712277.0679437],[-79.80567478]
850,[1580442.86295518],[-82.44433218]
950,[1533303.96099099],[-83.26572779]
1050,[1431039.55941149],[-83.06564583]
