Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[9096999.95331142],[-4.9105616]
150,[4278759.66198088],[-74.5833005]
250,[2401557.62926926],[-79.62530976]
350,[1881657.38627969],[-83.36824912]
450,[1487947.16087819],[-86.7631938]
550,[1276980.62692049],[-89.15177489]
650,[1073159.19011522],[-91.5644202]
750,[935781.31544176],[-93.92367885]
850,[829694.04299049],[-96.1570207]
950,[761667.97088213],[-97.65430941]
1050,[688715.90181929],[-99.36653268]
