Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13802587.02620077],[-9.40404709]
150,[4151170.80591177],[-73.4661948]
250,[2651217.85014474],[-77.70624911]
350,[1987521.81057277],[-82.98794223]
450,[1566242.69813275],[-85.45876495]
550,[1337100.28665089],[-88.38297069]
650,[1139044.99933839],[-91.06483262]
750,[987426.67179296],[-93.20761214]
850,[877099.43262781],[-95.41338583]
950,[801843.59230225],[-96.96120354]
1050,[727418.9554001],[-98.67765781]
