Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[9946023.66655185],[-31.33086493]
150,[2649027.44534729],[-41.95192259]
250,[1577005.44431242],[-57.21985532]
350,[1290908.99829064],[-60.45014046]
450,[1172902.96791956],[-65.25255586]
550,[1058048.00791165],[-68.22780247]
650,[889249.79381701],[-69.64666347]
750,[822091.72907464],[-71.93969767]
850,[788099.43063669],[-74.69226952]
950,[742015.72633811],[-75.20557555]
1050,[680252.49572975],[-76.61615089]
