Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[168647.20279527],[-107.00693532]
150,[39935.81789562],[-51.78044721]
250,[31777.92841457],[-40.60605986]
350,[28358.78678133],[-34.88697066]
450,[26307.33068286],[-32.10456558]
550,[25013.08297272],[-30.5306979]
650,[24262.64964983],[-29.24312236]
750,[24068.61684198],[-28.41217839]
850,[23293.54095193],[-28.42964363]
950,[22959.70259657],[-28.57951832]
1050,[22801.21898697],[-28.71117764]
