Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[51695.87570148],[-55.56233435]
150,[22840.94524923],[-44.96133571]
250,[18806.74582965],[-36.02617822]
350,[17143.4628536],[-31.21937427]
450,[16212.23488898],[-28.93845081]
550,[15552.87779295],[-27.40798855]
650,[14988.30997375],[-26.38201956]
750,[14618.69477826],[-26.30717707]
850,[14289.29966404],[-26.40728907]
950,[14087.9232336],[-26.53980473]
1050,[13823.1221289],[-26.87206156]
