Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[64895.5799063],[-48.03141825]
150,[47777.30125785],[-24.6904713]
250,[43508.22817581],[-20.13951664]
350,[41393.16391327],[-18.62993532]
450,[41400.79962178],[-17.91000629]
550,[40265.92473429],[-18.33499774]
650,[38672.52105646],[-19.21581346]
750,[39435.50491724],[-19.82846759]
850,[38806.0503048],[-20.96294301]
950,[40273.62432785],[-21.68932037]
1050,[36964.95836627],[-23.09331559]
