Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8079855.45024229],[-8.52563262]
150,[4205921.60420582],[-72.3448471]
250,[2473771.20721794],[-79.19661777]
350,[1891713.26763126],[-83.35864893]
450,[1479726.06889821],[-87.04361279]
550,[1272029.30140265],[-89.12964677]
650,[1065738.47836072],[-91.32610125]
750,[931384.39519895],[-93.79503222]
850,[837172.98413366],[-96.16026362]
950,[765250.14567019],[-97.65005403]
1050,[694875.1404669],[-99.40441522]
