Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15501881.87130459],[-54.36081801]
150,[7243129.89800678],[-58.63314915]
250,[5026138.69237811],[-70.72540022]
350,[3897592.0438443],[-76.39936966]
450,[3192749.45911175],[-80.65681208]
550,[2703507.39780808],[-83.83847096]
650,[2312864.23330294],[-87.22361136]
750,[2032023.27175212],[-89.39060646]
850,[1795785.59006696],[-91.97730572]
950,[1643612.05230148],[-93.6760281]
1050,[1496337.34958695],[-95.76164574]
