Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[170202.37880788],[-26.72178596]
150,[6635.93979395],[43.47240483]
250,[2479.72790201],[-7.56346347]
350,[2402.91390754],[-7.127309]
450,[2401.34219462],[-9.5291393]
550,[2366.5621689],[-10.0384452]
650,[2410.20027233],[-12.6907737]
750,[2368.29339193],[-12.69718601]
850,[2359.1292434],[-14.71962821]
950,[2373.00273558],[-16.13005751]
1050,[2356.36381211],[-17.57031829]
