Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11115625.84749174],[2.44847892]
150,[6057490.01700697],[-56.98420268]
250,[4703383.73120286],[-63.31728171]
350,[3837131.48692811],[-66.88538276]
450,[3196425.31880118],[-69.98410265]
550,[2715833.59077024],[-72.97258121]
650,[2333209.38406889],[-75.58639829]
750,[2048880.55272688],[-78.72373163]
850,[1858088.61872272],[-85.66916038]
950,[1694852.75035693],[-89.86294924]
1050,[1443507.80220091],[-97.39612282]
