Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[54880.24561725],[-71.56399791]
150,[19968.39552366],[-44.77722528]
250,[16696.75052257],[-33.18057307]
350,[15377.47052961],[-27.67229629]
450,[14727.01720323],[-24.34181269]
550,[14288.9736993],[-22.52894578]
650,[13985.7980716],[-21.03608877]
750,[13639.43557803],[-20.57092232]
850,[13426.22260958],[-20.27074094]
950,[13239.59474214],[-20.21132063]
1050,[13067.21414617],[-20.23076221]
