Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[807336.06043482],[6.75040945]
150,[1049093.05523757],[-5.74992164]
250,[930449.25996409],[-16.01551476]
350,[905857.84896402],[-16.23803973]
450,[863492.94357066],[-25.87975193]
550,[831568.07171848],[-30.34861293]
650,[818758.53357346],[-34.84476668]
750,[761008.08968675],[-44.2401863]
850,[696993.39906119],[-41.43655809]
950,[689382.71465023],[-47.03371782]
1050,[589060.96037384],[-34.03383248]
