Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10403663.60491054],[-21.66873688]
150,[1940790.35632706],[-49.17480953]
250,[1420262.17989881],[-64.59119097]
350,[1032962.04584027],[-69.3294766]
450,[922829.07739497],[-71.12778199]
550,[819128.01177119],[-73.3328703]
650,[726441.30522479],[-75.20245994]
750,[681298.01208011],[-76.76407691]
850,[605502.74134609],[-78.37091443]
950,[576300.25317944],[-79.70190861]
1050,[531476.23151654],[-81.3376008]
