Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[151026.85170558],[-2.18591954]
150,[5916.35015648],[2.46569215]
250,[2417.45336231],[-3.72184494]
350,[2457.27166868],[-4.97812167]
450,[2488.93886086],[-8.64973347]
550,[2409.01802036],[-8.78428924]
650,[2389.38266897],[-10.3122111]
750,[2435.45078987],[-12.6998638]
850,[2415.90949049],[-14.27488015]
950,[2412.57915367],[-15.37200237]
1050,[2412.80778822],[-17.78030227]
