Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[116543.1663222],[-69.51539355]
150,[56339.85181883],[-54.48959632]
250,[42941.23849518],[-45.21988345]
350,[37973.58664894],[-40.65546372]
450,[34526.08887799],[-38.56654115]
550,[32659.1039993],[-36.96825434]
650,[31063.43778455],[-36.41891109]
750,[30392.5658562],[-36.07112507]
850,[28812.0314533],[-36.52058914]
950,[27920.6663777],[-36.96817747]
1050,[27904.6484419],[-37.12397987]
