Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16001252.48839787],[-79.31418418]
150,[6636821.76897421],[-81.87745585]
250,[4090323.37563939],[-85.32800928]
350,[2955005.63593812],[-88.98791059]
450,[2343851.93601114],[-91.74272185]
550,[1939364.04723464],[-94.3813358]
650,[1631960.93269088],[-96.8568782]
750,[1404102.00432394],[-99.37426105]
850,[1229885.23268876],[-101.76829462]
950,[1123167.00106247],[-103.65264931]
1050,[1018868.4496357],[-106.14838168]
