Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16600737.63464776],[-73.49202268]
150,[8055374.01572965],[-72.58041799]
250,[4912322.71028533],[-77.90957953]
350,[3678130.01480076],[-82.06466915]
450,[2984598.2087968],[-85.92133297]
550,[2476316.6122029],[-89.63831512]
650,[2076216.10092292],[-94.35308178]
750,[1822941.83513732],[-95.83803288]
850,[1591932.04394665],[-98.46537075]
950,[1459315.93937701],[-100.10237673]
1050,[1337437.19686777],[-102.01364279]
