Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[139757.05451892],[-111.95679185]
150,[6112.27945528],[-90.50375276]
250,[2456.82177559],[-0.19523251]
350,[2430.91922581],[-7.92858179]
450,[2379.54092942],[-8.41146267]
550,[2375.37802109],[-9.97307989]
650,[2373.47796486],[-13.43170647]
750,[2369.46612865],[-13.25035691]
850,[2377.31633096],[-14.90324196]
950,[2361.82818066],[-16.28321058]
1050,[2341.83652055],[-17.40946038]
