Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18281883.29849735],[-13.329077]
150,[7767414.96995002],[-56.26829315]
250,[5507132.36326003],[-67.26297563]
350,[4205927.11361522],[-71.59097648]
450,[3379167.41063885],[-75.30576215]
550,[2804168.47227553],[-77.7984325]
650,[2392545.09665914],[-81.47385134]
750,[2111836.18063249],[-87.13090972]
850,[2151874.85702706],[-97.00085803]
950,[1950539.42242518],[-101.4725114]
1050,[1961291.79905732],[-111.56029645]
